TaskID,AppType,DeviceID,RequestSize,Bandwidth,MaxLatency,Length,core_demand
16585,1,55690,1.6,0,50,500,1
16586,1,53019,1.6,0,50,500,1
16587,1,41684,1.6,0,50,500,1
16588,1,26808,1.6,0,50,500,1
16589,1,60201,1.6,0,50,500,1
16590,1,45191,1.6,0,50,500,1
16591,1,84856,1.6,0,50,500,1
16592,1,79344,1.6,0,50,500,1
16593,1,43416,1.6,0,50,500,1
16594,1,29700,1.6,0,50,500,1
16595,1,2572,1.6,0,50,500,1
16596,1,12661,1.6,0,50,500,1
16597,1,76521,1.6,0,50,500,1
16598,1,14339,1.6,0,50,500,1
16599,1,65482,1.6,0,50,500,1
16600,1,35719,1.6,0,50,500,1
16601,1,60861,1.6,0,50,500,1
16602,1,92472,1.6,0,50,500,1
16603,1,74495,1.6,0,50,500,1
16604,1,25901,1.6,0,50,500,1
16605,1,55433,1.6,0,50,500,1
16606,1,80370,1.6,0,50,500,1
16607,1,19816,1.6,0,50,500,1
16608,1,30573,1.6,0,50,500,1
16609,1,51896,1.6,0,50,500,1
16610,1,1131,1.6,0,50,500,1
16611,1,71150,1.6,0,50,500,1
16612,1,60205,1.6,0,50,500,1
16613,1,49717,1.6,0,50,500,1
16614,1,32755,1.6,0,50,500,1
16615,1,1207,1.6,0,50,500,1
16616,1,2538,1.6,0,50,500,1
16617,1,66830,1.6,0,50,500,1
16618,1,64515,1.6,0,50,500,1
16619,1,7139,1.6,0,50,500,1
16620,1,76622,1.6,0,50,500,1
16621,1,88017,1.6,0,50,500,1
16622,1,69203,1.6,0,50,500,1
16623,1,9807,1.6,0,50,500,1
16624,1,92893,1.6,0,50,500,1
16625,1,60769,1.6,0,50,500,1
16626,1,90881,1.6,0,50,500,1
16627,1,67193,1.6,0,50,500,1
16628,1,63141,1.6,0,50,500,1
16629,1,13307,1.6,0,50,500,1
16630,1,84194,1.6,0,50,500,1
16631,1,13204,1.6,0,50,500,1
16632,1,4884,1.6,0,50,500,1
16633,1,78811,1.6,0,50,500,1
16634,1,78859,1.6,0,50,500,1
16635,1,23936,1.6,0,50,500,1
16636,1,481,1.6,0,50,500,1
16637,1,77427,1.6,0,50,500,1
16638,1,2194,1.6,0,50,500,1
16639,1,40192,1.6,0,50,500,1
16640,1,74958,1.6,0,50,500,1
16641,1,53708,1.6,0,50,500,1
16642,1,45382,1.6,0,50,500,1
16643,1,95401,1.6,0,50,500,1
16644,1,41464,1.6,0,50,500,1
16645,1,15232,1.6,0,50,500,1
16646,1,46622,1.6,0,50,500,1
16647,1,11822,1.6,0,50,500,1
16648,1,25415,1.6,0,50,500,1
16649,1,22962,1.6,0,50,500,1
16650,1,2075,1.6,0,50,500,1
16651,1,35157,1.6,0,50,500,1
16652,1,92016,1.6,0,50,500,1
16653,1,86294,1.6,0,50,500,1
16654,1,39001,1.6,0,50,500,1
16655,1,11847,1.6,0,50,500,1
16656,1,87232,1.6,0,50,500,1
16657,1,11408,1.6,0,50,500,1
16658,1,65572,1.6,0,50,500,1
16659,1,56684,1.6,0,50,500,1
16660,1,28457,1.6,0,50,500,1
16661,1,39,1.6,0,50,500,1
16662,1,13696,1.6,0,50,500,1
16663,1,58786,1.6,0,50,500,1
16664,1,33535,1.6,0,50,500,1
16665,1,58405,1.6,0,50,500,1
16666,1,54031,1.6,0,50,500,1
16667,1,18178,1.6,0,50,500,1
16668,1,93197,1.6,0,50,500,1
16669,1,82579,1.6,0,50,500,1
16670,1,25683,1.6,0,50,500,1
16671,1,35761,1.6,0,50,500,1
16672,1,23218,1.6,0,50,500,1
16673,1,63948,1.6,0,50,500,1
16674,1,97547,1.6,0,50,500,1
16675,1,67874,1.6,0,50,500,1
16676,1,20045,1.6,0,50,500,1
16677,1,16441,1.6,0,50,500,1
16678,1,6410,1.6,0,50,500,1
16679,1,13475,1.6,0,50,500,1
16680,1,72843,1.6,0,50,500,1
16681,1,54910,1.6,0,50,500,1
16682,1,93367,1.6,0,50,500,1
16683,1,31622,1.6,0,50,500,1
16684,1,96372,1.6,0,50,500,1
16685,1,8924,1.6,0,50,500,1
16686,1,46824,1.6,0,50,500,1
16687,1,98854,1.6,0,50,500,1
16688,1,53256,1.6,0,50,500,1
16689,1,66787,1.6,0,50,500,1
16690,1,52738,1.6,0,50,500,1
16691,1,51549,1.6,0,50,500,1
16692,1,91055,1.6,0,50,500,1
16693,1,96510,1.6,0,50,500,1
16694,1,55776,1.6,0,50,500,1
16695,1,77997,1.6,0,50,500,1
16696,1,34743,1.6,0,50,500,1
16697,1,47305,1.6,0,50,500,1
16698,1,94213,1.6,0,50,500,1
16699,1,14169,1.6,0,50,500,1
16700,1,76429,1.6,0,50,500,1
16701,1,11098,1.6,0,50,500,1
16702,1,79078,1.6,0,50,500,1
16703,1,1199,1.6,0,50,500,1
16704,1,72300,1.6,0,50,500,1
16705,1,64492,1.6,0,50,500,1
16706,1,39776,1.6,0,50,500,1
16707,1,11934,1.6,0,50,500,1
16708,1,78653,1.6,0,50,500,1
16709,1,6246,1.6,0,50,500,1
16710,1,84440,1.6,0,50,500,1
16711,1,91603,1.6,0,50,500,1
16712,1,23679,1.6,0,50,500,1
16713,1,25418,1.6,0,50,500,1
16714,1,92093,1.6,0,50,500,1
16715,1,9430,1.6,0,50,500,1
16716,1,96822,1.6,0,50,500,1
16717,1,12825,1.6,0,50,500,1
16718,1,1747,1.6,0,50,500,1
16719,1,52547,1.6,0,50,500,1
16720,1,51380,1.6,0,50,500,1
16721,1,93336,1.6,0,50,500,1
16722,1,3598,1.6,0,50,500,1
16723,1,36599,1.6,0,50,500,1
16724,1,63412,1.6,0,50,500,1
16725,1,10944,1.6,0,50,500,1
16726,1,82869,1.6,0,50,500,1
16727,1,93643,1.6,0,50,500,1
16728,1,85105,1.6,0,50,500,1
16729,1,25776,1.6,0,50,500,1
16730,1,38913,1.6,0,50,500,1
16731,1,7555,1.6,0,50,500,1
16732,1,25813,1.6,0,50,500,1
16733,1,59259,1.6,0,50,500,1
16734,1,18975,1.6,0,50,500,1
16735,1,24740,1.6,0,50,500,1
16736,1,57148,1.6,0,50,500,1
16737,1,83892,1.6,0,50,500,1
16738,1,71522,1.6,0,50,500,1
16739,1,6941,1.6,0,50,500,1
16740,1,33938,1.6,0,50,500,1
16741,1,67367,1.6,0,50,500,1
16742,1,34658,1.6,0,50,500,1
16743,1,70758,1.6,0,50,500,1
16744,1,76100,1.6,0,50,500,1
16745,1,51487,1.6,0,50,500,1
16746,1,92924,1.6,0,50,500,1
16747,1,82956,1.6,0,50,500,1
16748,1,39021,1.6,0,50,500,1
16749,1,29186,1.6,0,50,500,1
16750,1,46956,1.6,0,50,500,1
16751,1,20389,1.6,0,50,500,1
16752,1,48129,1.6,0,50,500,1
16753,1,62041,1.6,0,50,500,1
16754,1,61895,1.6,0,50,500,1
16755,1,78537,1.6,0,50,500,1
16756,1,95398,1.6,0,50,500,1
16757,1,78059,1.6,0,50,500,1
16758,1,73313,1.6,0,50,500,1
16759,1,15711,1.6,0,50,500,1
16760,1,88072,1.6,0,50,500,1
16761,1,69644,1.6,0,50,500,1
16762,1,97879,1.6,0,50,500,1
16763,1,41117,1.6,0,50,500,1
16764,1,67766,1.6,0,50,500,1
16765,1,68819,1.6,0,50,500,1
16766,1,84100,1.6,0,50,500,1
16767,1,42562,1.6,0,50,500,1
16768,1,15580,1.6,0,50,500,1
16769,1,21472,1.6,0,50,500,1
16770,1,21935,1.6,0,50,500,1
16771,1,78791,1.6,0,50,500,1
16772,1,6510,1.6,0,50,500,1
16773,1,29971,1.6,0,50,500,1
16774,1,83227,1.6,0,50,500,1
16775,1,92281,1.6,0,50,500,1
16776,1,5976,1.6,0,50,500,1
16777,1,13292,1.6,0,50,500,1
16778,1,43481,1.6,0,50,500,1
16779,1,45080,1.6,0,50,500,1
16780,1,41829,1.6,0,50,500,1
16781,1,16087,1.6,0,50,500,1
16782,1,77003,1.6,0,50,500,1
16783,1,61065,1.6,0,50,500,1
16784,1,22743,1.6,0,50,500,1
16785,1,19179,1.6,0,50,500,1
16786,1,36447,1.6,0,50,500,1
16787,1,44990,1.6,0,50,500,1
16788,1,29132,1.6,0,50,500,1
16789,1,61098,1.6,0,50,500,1
16790,1,3323,1.6,0,50,500,1
16791,1,65062,1.6,0,50,500,1
16792,1,33366,1.6,0,50,500,1
16793,1,42277,1.6,0,50,500,1
16794,1,99912,1.6,0,50,500,1
16795,1,53479,1.6,0,50,500,1
16796,1,4293,1.6,0,50,500,1
16797,1,52482,1.6,0,50,500,1
16798,1,54128,1.6,0,50,500,1
16799,1,71264,1.6,0,50,500,1
16800,1,89361,1.6,0,50,500,1
16801,1,6885,1.6,0,50,500,1
16802,1,21069,1.6,0,50,500,1
16803,1,47063,1.6,0,50,500,1
16804,1,62861,1.6,0,50,500,1
16805,1,62933,1.6,0,50,500,1
16806,1,1253,1.6,0,50,500,1
16807,1,53979,1.6,0,50,500,1
16808,1,28542,1.6,0,50,500,1
16809,1,79953,1.6,0,50,500,1
16810,1,39289,1.6,0,50,500,1
16811,1,15811,1.6,0,50,500,1
16812,1,63520,1.6,0,50,500,1
16813,1,43529,1.6,0,50,500,1
16814,1,75187,1.6,0,50,500,1
16815,1,89223,1.6,0,50,500,1
16816,1,90461,1.6,0,50,500,1
16817,1,52627,1.6,0,50,500,1
16818,1,99201,1.6,0,50,500,1
16819,1,94366,1.6,0,50,500,1
16820,1,37772,1.6,0,50,500,1
16821,1,80591,1.6,0,50,500,1
16822,1,37134,1.6,0,50,500,1
16823,1,43555,1.6,0,50,500,1
16824,1,84491,1.6,0,50,500,1
16825,1,58695,1.6,0,50,500,1
16826,1,28476,1.6,0,50,500,1
16827,1,13199,1.6,0,50,500,1
16828,1,36530,1.6,0,50,500,1
16829,1,11210,1.6,0,50,500,1
16830,1,5767,1.6,0,50,500,1
16831,1,27851,1.6,0,50,500,1
16832,1,51791,1.6,0,50,500,1
16833,1,52939,1.6,0,50,500,1
16834,1,22749,1.6,0,50,500,1
16835,1,60445,1.6,0,50,500,1
16836,1,57447,1.6,0,50,500,1
16837,1,66980,1.6,0,50,500,1
16838,1,48503,1.6,0,50,500,1
16839,1,7471,1.6,0,50,500,1
16840,1,68709,1.6,0,50,500,1
16841,1,79852,1.6,0,50,500,1
16842,1,20258,1.6,0,50,500,1
16843,1,20143,1.6,0,50,500,1
16844,1,55744,1.6,0,50,500,1
16845,1,58177,1.6,0,50,500,1
16846,1,7116,1.6,0,50,500,1
16847,1,50184,1.6,0,50,500,1
16848,1,11354,1.6,0,50,500,1
16849,1,88450,1.6,0,50,500,1
16850,1,19042,1.6,0,50,500,1
16851,1,77766,1.6,0,50,500,1
16852,1,98250,1.6,0,50,500,1
16853,1,95839,1.6,0,50,500,1
16854,1,98890,1.6,0,50,500,1
16855,1,3566,1.6,0,50,500,1
16856,1,53599,1.6,0,50,500,1
16857,1,33290,1.6,0,50,500,1
16858,1,59650,1.6,0,50,500,1
16859,1,69327,1.6,0,50,500,1
16860,1,64756,1.6,0,50,500,1
16861,1,95408,1.6,0,50,500,1
16862,1,96451,1.6,0,50,500,1
16863,1,48682,1.6,0,50,500,1
16864,1,51569,1.6,0,50,500,1
16865,1,13249,1.6,0,50,500,1
16866,1,1682,1.6,0,50,500,1
16867,1,1087,1.6,0,50,500,1
16868,1,64919,1.6,0,50,500,1
16869,1,87014,1.6,0,50,500,1
16870,1,28358,1.6,0,50,500,1
16871,1,5462,1.6,0,50,500,1
16872,1,92088,1.6,0,50,500,1
16873,1,70001,1.6,0,50,500,1
16874,1,70095,1.6,0,50,500,1
16875,1,68922,1.6,0,50,500,1
16876,1,33332,1.6,0,50,500,1
16877,1,19167,1.6,0,50,500,1
16878,1,4640,1.6,0,50,500,1
16879,1,54733,1.6,0,50,500,1
16880,1,79008,1.6,0,50,500,1
16881,1,93201,1.6,0,50,500,1
16882,1,9944,1.6,0,50,500,1
16883,1,94276,1.6,0,50,500,1
16884,1,33453,1.6,0,50,500,1
16885,1,47432,1.6,0,50,500,1
16886,1,42865,1.6,0,50,500,1
16887,1,50731,1.6,0,50,500,1
16888,1,75780,1.6,0,50,500,1
16889,1,63511,1.6,0,50,500,1
16890,1,33013,1.6,0,50,500,1
16891,1,51540,1.6,0,50,500,1
16892,1,65460,1.6,0,50,500,1
16893,1,92383,1.6,0,50,500,1
16894,1,93297,1.6,0,50,500,1
16895,1,75917,1.6,0,50,500,1
16896,1,17765,1.6,0,50,500,1
16897,1,32005,1.6,0,50,500,1
16898,1,52338,1.6,0,50,500,1
16899,1,54076,1.6,0,50,500,1
16900,1,28369,1.6,0,50,500,1
16901,1,60305,1.6,0,50,500,1
16902,1,5703,1.6,0,50,500,1
16903,1,32409,1.6,0,50,500,1
16904,1,70395,1.6,0,50,500,1
16905,1,47436,1.6,0,50,500,1
16906,1,45715,1.6,0,50,500,1
16907,1,46110,1.6,0,50,500,1
16908,1,52129,1.6,0,50,500,1
16909,1,48769,1.6,0,50,500,1
16910,1,58019,1.6,0,50,500,1
16911,1,57666,1.6,0,50,500,1
16912,1,35185,1.6,0,50,500,1
16913,1,6844,1.6,0,50,500,1
16914,1,67662,1.6,0,50,500,1
16915,1,29095,1.6,0,50,500,1
16916,1,91127,1.6,0,50,500,1
16917,1,98764,1.6,0,50,500,1
16918,1,86199,1.6,0,50,500,1
16919,1,34715,1.6,0,50,500,1
16920,1,69734,1.6,0,50,500,1
16921,1,34817,1.6,0,50,500,1
16922,1,29438,1.6,0,50,500,1
16923,1,10518,1.6,0,50,500,1
16924,1,62554,1.6,0,50,500,1
16925,1,24475,1.6,0,50,500,1
16926,1,42407,1.6,0,50,500,1
16927,1,25176,1.6,0,50,500,1
16928,1,25339,1.6,0,50,500,1
16929,1,33626,1.6,0,50,500,1
16930,1,48722,1.6,0,50,500,1
16931,1,23097,1.6,0,50,500,1
16932,1,97041,1.6,0,50,500,1
16933,1,48359,1.6,0,50,500,1
16934,1,59849,1.6,0,50,500,1
16935,1,16510,1.6,0,50,500,1
16936,1,71986,1.6,0,50,500,1
16937,1,91678,1.6,0,50,500,1
16938,1,60489,1.6,0,50,500,1
16939,1,43437,1.6,0,50,500,1
16940,1,11773,1.6,0,50,500,1
16941,1,99788,1.6,0,50,500,1
16942,1,99308,1.6,0,50,500,1
16943,1,40334,1.6,0,50,500,1
16944,1,66807,1.6,0,50,500,1
16945,1,17407,1.6,0,50,500,1
16946,1,82695,1.6,0,50,500,1
16947,1,59219,1.6,0,50,500,1
16948,1,21035,1.6,0,50,500,1
16949,1,7132,1.6,0,50,500,1
16950,1,14084,1.6,0,50,500,1
16951,1,40186,1.6,0,50,500,1
16952,1,6009,1.6,0,50,500,1
16953,1,41322,1.6,0,50,500,1
16954,1,61978,1.6,0,50,500,1
16955,1,18385,1.6,0,50,500,1
16956,1,95647,1.6,0,50,500,1
16957,1,841,1.6,0,50,500,1
16958,1,47134,1.6,0,50,500,1
16959,1,22928,1.6,0,50,500,1
16960,1,73352,1.6,0,50,500,1
16961,1,2467,1.6,0,50,500,1
16962,1,75518,1.6,0,50,500,1
16963,1,77381,1.6,0,50,500,1
16964,1,57395,1.6,0,50,500,1
16965,1,76378,1.6,0,50,500,1
16966,1,65116,1.6,0,50,500,1
16967,1,64105,1.6,0,50,500,1
16968,1,74507,1.6,0,50,500,1
16969,1,7040,1.6,0,50,500,1
16970,1,80383,1.6,0,50,500,1
16971,1,76006,1.6,0,50,500,1
16972,1,96509,1.6,0,50,500,1
16973,1,39187,1.6,0,50,500,1
16974,1,16502,1.6,0,50,500,1
16975,1,23313,1.6,0,50,500,1
16976,1,83824,1.6,0,50,500,1
16977,1,72617,1.6,0,50,500,1
16978,1,28005,1.6,0,50,500,1
16979,1,12201,1.6,0,50,500,1
16980,1,81797,1.6,0,50,500,1
16981,1,17675,1.6,0,50,500,1
16982,1,35096,1.6,0,50,500,1
16983,1,57062,1.6,0,50,500,1
16984,1,79693,1.6,0,50,500,1
16985,1,40673,1.6,0,50,500,1
16986,1,36525,1.6,0,50,500,1
16987,1,14535,1.6,0,50,500,1
16988,1,49898,1.6,0,50,500,1
16989,1,92286,1.6,0,50,500,1
16990,1,79134,1.6,0,50,500,1
16991,1,97523,1.6,0,50,500,1
16992,1,22516,1.6,0,50,500,1
16993,1,73271,1.6,0,50,500,1
16994,1,28512,1.6,0,50,500,1
16995,1,46961,1.6,0,50,500,1
16996,1,95585,1.6,0,50,500,1
16997,1,81248,1.6,0,50,500,1
16998,1,80159,1.6,0,50,500,1
16999,1,71706,1.6,0,50,500,1
17000,1,6569,1.6,0,50,500,1
17001,1,77318,1.6,0,50,500,1
17002,1,34957,1.6,0,50,500,1
17003,1,62433,1.6,0,50,500,1
17004,1,39103,1.6,0,50,500,1
17005,1,28735,1.6,0,50,500,1
17006,1,51159,1.6,0,50,500,1
17007,1,99815,1.6,0,50,500,1
17008,1,86797,1.6,0,50,500,1
17009,1,9486,1.6,0,50,500,1
17010,1,57425,1.6,0,50,500,1
17011,1,3516,1.6,0,50,500,1
17012,1,95174,1.6,0,50,500,1
17013,1,43907,1.6,0,50,500,1
17014,1,43051,1.6,0,50,500,1
17015,1,42367,1.6,0,50,500,1
17016,1,38688,1.6,0,50,500,1
17017,1,49313,1.6,0,50,500,1
17018,1,49105,1.6,0,50,500,1
17019,1,94370,1.6,0,50,500,1
17020,1,50763,1.6,0,50,500,1
17021,1,43175,1.6,0,50,500,1
17022,1,82460,1.6,0,50,500,1
17023,1,13725,1.6,0,50,500,1
17024,1,94290,1.6,0,50,500,1
17025,1,28668,1.6,0,50,500,1
17026,1,53707,1.6,0,50,500,1
17027,1,49921,1.6,0,50,500,1
17028,1,28571,1.6,0,50,500,1
17029,1,68676,1.6,0,50,500,1
17030,1,38768,1.6,0,50,500,1
17031,1,15312,1.6,0,50,500,1
17032,1,68269,1.6,0,50,500,1
17033,1,65695,1.6,0,50,500,1
17034,1,13853,1.6,0,50,500,1
17035,1,50765,1.6,0,50,500,1
17036,1,92254,1.6,0,50,500,1
17037,1,22601,1.6,0,50,500,1
17038,1,28063,1.6,0,50,500,1
17039,1,46973,1.6,0,50,500,1
17040,1,98538,1.6,0,50,500,1
17041,1,23704,1.6,0,50,500,1
17042,1,34828,1.6,0,50,500,1
17043,1,16047,1.6,0,50,500,1
17044,1,26007,1.6,0,50,500,1
17045,1,68759,1.6,0,50,500,1
17046,1,72701,1.6,0,50,500,1
17047,1,84553,1.6,0,50,500,1
17048,1,72998,1.6,0,50,500,1
17049,1,32615,1.6,0,50,500,1
17050,1,17859,1.6,0,50,500,1
17051,1,30170,1.6,0,50,500,1
17052,1,32094,1.6,0,50,500,1
17053,1,55818,1.6,0,50,500,1
17054,1,49993,1.6,0,50,500,1
17055,1,97699,1.6,0,50,500,1
17056,1,41320,1.6,0,50,500,1
17057,1,19012,1.6,0,50,500,1
17058,1,43980,1.6,0,50,500,1
17059,1,98785,1.6,0,50,500,1
17060,1,12850,1.6,0,50,500,1
17061,1,23958,1.6,0,50,500,1
17062,1,83633,1.6,0,50,500,1
17063,1,15881,1.6,0,50,500,1
17064,1,89125,1.6,0,50,500,1
17065,1,49180,1.6,0,50,500,1
17066,1,40135,1.6,0,50,500,1
17067,1,62386,1.6,0,50,500,1
17068,1,34189,1.6,0,50,500,1
17069,1,5010,1.6,0,50,500,1
17070,1,44970,1.6,0,50,500,1
17071,1,20290,1.6,0,50,500,1
17072,1,25262,1.6,0,50,500,1
17073,1,60253,1.6,0,50,500,1
17074,1,44893,1.6,0,50,500,1
17075,1,74340,1.6,0,50,500,1
17076,1,99853,1.6,0,50,500,1
17077,1,68944,1.6,0,50,500,1
17078,1,4647,1.6,0,50,500,1
17079,1,15877,1.6,0,50,500,1
17080,1,72779,1.6,0,50,500,1
17081,1,45201,1.6,0,50,500,1
17082,1,5466,1.6,0,50,500,1
17083,1,17056,1.6,0,50,500,1
17084,1,6553,1.6,0,50,500,1
17085,1,18663,1.6,0,50,500,1
17086,1,39574,1.6,0,50,500,1
17087,1,20745,1.6,0,50,500,1
17088,1,93149,1.6,0,50,500,1
17089,1,1676,1.6,0,50,500,1
17090,1,62486,1.6,0,50,500,1
17091,1,26334,1.6,0,50,500,1
17092,1,88028,1.6,0,50,500,1
17093,1,13140,1.6,0,50,500,1
17094,1,90697,1.6,0,50,500,1
17095,1,18448,1.6,0,50,500,1
17096,1,20363,1.6,0,50,500,1
17097,1,6960,1.6,0,50,500,1
17098,1,6516,1.6,0,50,500,1
17099,1,91341,1.6,0,50,500,1
17100,1,22805,1.6,0,50,500,1
17101,1,26828,1.6,0,50,500,1
17102,1,49676,1.6,0,50,500,1
17103,1,89759,1.6,0,50,500,1
17104,1,80792,1.6,0,50,500,1
17105,1,2696,1.6,0,50,500,1
17106,1,59025,1.6,0,50,500,1
17107,1,87916,1.6,0,50,500,1
17108,1,97487,1.6,0,50,500,1
17109,1,60655,1.6,0,50,500,1
17110,1,58315,1.6,0,50,500,1
17111,1,73438,1.6,0,50,500,1
17112,1,24863,1.6,0,50,500,1
17113,1,47466,1.6,0,50,500,1
17114,1,64312,1.6,0,50,500,1
17115,1,31611,1.6,0,50,500,1
17116,1,63289,1.6,0,50,500,1
17117,1,54802,1.6,0,50,500,1
17118,1,36260,1.6,0,50,500,1
17119,1,8452,1.6,0,50,500,1
17120,1,56526,1.6,0,50,500,1
17121,1,43708,1.6,0,50,500,1
17122,1,52339,1.6,0,50,500,1
17123,1,77848,1.6,0,50,500,1
17124,1,90575,1.6,0,50,500,1
17125,1,99675,1.6,0,50,500,1
17126,1,97227,1.6,0,50,500,1
17127,1,82240,1.6,0,50,500,1
17128,1,67472,1.6,0,50,500,1
17129,1,64597,1.6,0,50,500,1
17130,1,60678,1.6,0,50,500,1
17131,1,16501,1.6,0,50,500,1
17132,1,7489,1.6,0,50,500,1
17133,1,51886,1.6,0,50,500,1
17134,1,23787,1.6,0,50,500,1
17135,1,79833,1.6,0,50,500,1
17136,1,16792,1.6,0,50,500,1
17137,1,4961,1.6,0,50,500,1
17138,1,41554,1.6,0,50,500,1
17139,1,6587,1.6,0,50,500,1
17140,1,32497,1.6,0,50,500,1
17141,1,30226,1.6,0,50,500,1
17142,1,18332,1.6,0,50,500,1
17143,1,67973,1.6,0,50,500,1
17144,1,66478,1.6,0,50,500,1
17145,1,74661,1.6,0,50,500,1
17146,1,86501,1.6,0,50,500,1
17147,1,14551,1.6,0,50,500,1
17148,1,43486,1.6,0,50,500,1
17149,1,94769,1.6,0,50,500,1
17150,1,62916,1.6,0,50,500,1
17151,1,78918,1.6,0,50,500,1
17152,1,42391,1.6,0,50,500,1
17153,1,20432,1.6,0,50,500,1
17154,1,85424,1.6,0,50,500,1
17155,1,70280,1.6,0,50,500,1
17156,1,68117,1.6,0,50,500,1
17157,1,12662,1.6,0,50,500,1
17158,1,62975,1.6,0,50,500,1
17159,1,24617,1.6,0,50,500,1
17160,1,42594,1.6,0,50,500,1
17161,1,34575,1.6,0,50,500,1
17162,1,20852,1.6,0,50,500,1
17163,1,67836,1.6,0,50,500,1
17164,1,21156,1.6,0,50,500,1
17165,1,33327,1.6,0,50,500,1
17166,1,98759,1.6,0,50,500,1
17167,1,36748,1.6,0,50,500,1
17168,1,29115,1.6,0,50,500,1
17169,1,62688,1.6,0,50,500,1
17170,1,22849,1.6,0,50,500,1
17171,1,37008,1.6,0,50,500,1
17172,1,3153,1.6,0,50,500,1
17173,1,80613,1.6,0,50,500,1
17174,1,49460,1.6,0,50,500,1
17175,1,77744,1.6,0,50,500,1
17176,1,4107,1.6,0,50,500,1
17177,1,82573,1.6,0,50,500,1
17178,1,78096,1.6,0,50,500,1
17179,1,32853,1.6,0,50,500,1
17180,1,2254,1.6,0,50,500,1
17181,1,56637,1.6,0,50,500,1
17182,1,4244,1.6,0,50,500,1
17183,1,69971,1.6,0,50,500,1
17184,1,73615,1.6,0,50,500,1
17185,1,19513,1.6,0,50,500,1
17186,1,24520,1.6,0,50,500,1
17187,1,67183,1.6,0,50,500,1
17188,1,82203,1.6,0,50,500,1
17189,1,21184,1.6,0,50,500,1
17190,1,77642,1.6,0,50,500,1
17191,1,13657,1.6,0,50,500,1
17192,1,39512,1.6,0,50,500,1
17193,1,17042,1.6,0,50,500,1
17194,1,174,1.6,0,50,500,1
17195,1,57125,1.6,0,50,500,1
17196,1,89233,1.6,0,50,500,1
17197,1,35199,1.6,0,50,500,1
17198,1,41089,1.6,0,50,500,1
17199,1,75980,1.6,0,50,500,1
17200,1,77675,1.6,0,50,500,1
17201,1,90831,1.6,0,50,500,1
17202,1,72961,1.6,0,50,500,1
17203,1,45111,1.6,0,50,500,1
17204,1,25052,1.6,0,50,500,1
17205,1,65299,1.6,0,50,500,1
17206,1,49604,1.6,0,50,500,1
17207,1,23298,1.6,0,50,500,1
17208,1,82246,1.6,0,50,500,1
17209,1,95654,1.6,0,50,500,1
17210,1,48456,1.6,0,50,500,1
17211,1,74628,1.6,0,50,500,1
17212,1,66237,1.6,0,50,500,1
17213,1,38941,1.6,0,50,500,1
17214,1,52574,1.6,0,50,500,1
17215,1,16318,1.6,0,50,500,1
17216,1,85177,1.6,0,50,500,1
17217,1,67620,1.6,0,50,500,1
17218,1,91686,1.6,0,50,500,1
17219,1,25557,1.6,0,50,500,1
17220,1,45759,1.6,0,50,500,1
17221,1,57943,1.6,0,50,500,1
17222,1,29266,1.6,0,50,500,1
17223,1,38865,1.6,0,50,500,1
17224,1,66433,1.6,0,50,500,1
17225,1,67251,1.6,0,50,500,1
17226,1,55192,1.6,0,50,500,1
17227,1,31932,1.6,0,50,500,1
17228,1,76334,1.6,0,50,500,1
17229,1,49296,1.6,0,50,500,1
17230,1,65694,1.6,0,50,500,1
17231,1,37763,1.6,0,50,500,1
17232,1,83950,1.6,0,50,500,1
17233,1,75584,1.6,0,50,500,1
17234,1,37617,1.6,0,50,500,1
17235,1,21377,1.6,0,50,500,1
17236,1,58238,1.6,0,50,500,1
17237,1,36095,1.6,0,50,500,1
17238,1,13543,1.6,0,50,500,1
17239,1,64988,1.6,0,50,500,1
17240,1,4933,1.6,0,50,500,1
17241,1,95702,1.6,0,50,500,1
17242,1,65518,1.6,0,50,500,1
17243,1,59979,1.6,0,50,500,1
17244,1,63102,1.6,0,50,500,1
17245,1,46470,1.6,0,50,500,1
17246,1,61706,1.6,0,50,500,1
17247,1,41353,1.6,0,50,500,1
17248,1,62853,1.6,0,50,500,1
17249,1,67783,1.6,0,50,500,1
17250,1,26474,1.6,0,50,500,1
17251,1,20448,1.6,0,50,500,1
17252,1,98386,1.6,0,50,500,1
17253,1,49441,1.6,0,50,500,1
17254,1,49746,1.6,0,50,500,1
17255,1,36614,1.6,0,50,500,1
17256,1,77246,1.6,0,50,500,1
17257,1,22044,1.6,0,50,500,1
17258,1,62245,1.6,0,50,500,1
17259,1,29859,1.6,0,50,500,1
17260,1,59553,1.6,0,50,500,1
17261,1,92094,1.6,0,50,500,1
17262,1,90864,1.6,0,50,500,1
17263,1,69651,1.6,0,50,500,1
17264,1,89196,1.6,0,50,500,1
17265,1,61534,1.6,0,50,500,1
17266,1,27150,1.6,0,50,500,1
17267,1,56392,1.6,0,50,500,1
17268,1,11823,1.6,0,50,500,1
17269,1,84642,1.6,0,50,500,1
17270,1,31959,1.6,0,50,500,1
17271,1,13184,1.6,0,50,500,1
17272,1,31101,1.6,0,50,500,1
17273,1,79460,1.6,0,50,500,1
17274,1,64298,1.6,0,50,500,1
17275,1,78353,1.6,0,50,500,1
17276,1,21572,1.6,0,50,500,1
17277,1,97654,1.6,0,50,500,1
17278,1,76313,1.6,0,50,500,1
17279,1,54674,1.6,0,50,500,1
17280,1,86250,1.6,0,50,500,1
17281,1,36597,1.6,0,50,500,1
17282,1,93560,1.6,0,50,500,1
