Device ID,X Position,Y Position,Region,Net_device id, connectivityType,latency
23499,115.79934329381486,38.88704813994892,Baoding,baoding_man2,cellular,0.020497524204030334
23500,115.27452272850351,40.85022976685481,Zhangjiakou,zhangjiako_man1,cellular,0.01031486459086783
23501,117.96522255719135,41.378146297385626,Chengde,chengde_man1,cellular,0.023758972686562525
23502,116.77823855413608,39.62077983638937,Langfang,langfang_man1,cellular,0.013006574747347366
23503,116.77848680753354,38.16480083628722,Cangzhou,cangzhou_man1,cellular,0.02112607454227703
23504,114.46638756312335,37.15239111662885,Xingtai,xingtai_man1,cellular,0.011303055989055002
23505,116.29282634064562,39.72086627063689,Beijing,beijing_man1,cellular,0.0275979396646664
23506,117.12669014329562,39.062207156209844,Tianjin,tianjin_man2,cellular,0.019313706701380898
23507,114.54655207236338,38.119985406565675,Shijiazhuang,shijiangzhuang_man1,cellular,0.015291325562123318
23508,115.56267709828641,37.643337148765276,Hengshui,hengshui_man1,cellular,0.025158138940570285
23509,118.08807349967917,39.623769854930195,Tangshan,tangshan_man2,cellular,0.017286247659769854
23510,114.57439693894453,36.622075594104366,Handan,handan_man1,cellular,0.02525198178976067
23511,119.64951781748424,39.94138482589847,Qinhuangdao,qhd_man2,cellular,0.02221035786784329
23512,115.53584553897646,39.11885990598426,Baoding,baoding_man2,cellular,0.019299438745599883
23513,114.58625837976483,40.53862351207243,Zhangjiakou,zhangjiako_man1,cellular,0.029216874117963337
23514,117.43645950049475,40.96967178481017,Chengde,chengde_man1,cellular,0.025967094585298646
23515,116.73394934027283,39.58872067084289,Langfang,langfang_man1,cellular,0.02535710074836306
23516,116.69228018112807,38.4019991769271,Cangzhou,cangzhou_man1,cellular,0.022016872851222644
23517,114.49456025561568,36.937518837254785,Xingtai,xingtai_man1,cellular,0.01846560287666481
23518,116.46826596660789,40.10239818311448,Beijing,beijing_man2,cellular,0.01453342520847954
23519,117.29364650599327,38.990568334362095,Tianjin,tianjin_man2,cellular,0.01358339281124265
23520,114.66254705845604,38.015953372261116,Shijiazhuang,shijiangzhuang_man1,cellular,0.02384334661177813
23521,115.75426282434603,37.733742030661354,Hengshui,hengshui_man1,cellular,0.019974124098982922
23522,118.29123859253346,39.64659180159598,Tangshan,tangshan_man2,cellular,0.02865374505723539
23523,114.3658094609573,36.676396802940985,Handan,handan_man1,cellular,0.019584723650148766
23524,119.57544741208268,39.98685049460787,Qinhuangdao,qhd_man2,cellular,0.02251160905115692
23525,115.58793729669722,38.83446435455035,Baoding,baoding_man1,cellular,0.022322258577899025
23526,114.48401185204146,40.74534739835187,Zhangjiakou,zhangjiako_man1,cellular,0.02739144466881341
23527,118.22491191334157,41.155121782907784,Chengde,chengde_man1,cellular,0.01503256340337663
23528,116.60404695409477,39.577076054676276,Langfang,langfang_man1,cellular,0.024357508189703427
23529,117.05200572575932,38.22828364114408,Cangzhou,cangzhou_man1,cellular,0.011155353730572425
23530,114.63662545880197,36.98787278207,Xingtai,xingtai_man1,cellular,0.01893198117799814
23531,116.51170993471605,40.10077823437687,Beijing,beijing_man2,cellular,0.018589703283216016
23532,117.25864828865862,39.19014942918993,Tianjin,tianjin_man2,cellular,0.018957367909373163
23533,114.74540252599172,37.99327414463706,Shijiazhuang,shijiangzhuang_man1,cellular,0.021539922857967325
23534,115.71031877858016,37.87746645239012,Hengshui,hengshui_man2,cellular,0.02210854106541494
23535,118.296378615813,39.64787740441065,Tangshan,tangshan_man2,cellular,0.025544576823129002
23536,114.70356211761174,36.66927053777603,Handan,handan_man2,cellular,0.02833798341222951
23537,119.63204070700937,39.87745101559246,Qinhuangdao,qhd_man1,cellular,0.02635262697372779
23538,115.53620972163269,38.84169874549267,Baoding,baoding_man1,cellular,0.016790175136287885
23539,115.1273221103439,40.60334243959493,Zhangjiakou,zhangjiako_man1,cellular,0.01594504641496005
23540,117.59772289398579,40.938781272058925,Chengde,chengde_man1,cellular,0.017273518258716307
23541,116.73242362345344,39.5932739236021,Langfang,langfang_man1,cellular,0.021264734179135967
23542,116.84962746208966,38.22905650712688,Cangzhou,cangzhou_man1,cellular,0.021218959949541986
23543,114.33659106248113,37.04644840745054,Xingtai,xingtai_man1,cellular,0.021881686766726645
23544,116.43473243829504,39.748007301117745,Beijing,beijing_man1,cellular,0.01698437142851901
23545,117.21924060281886,38.919371703585156,Tianjin,tianjin_man2,cellular,0.025966225641336334
23546,114.4133320028081,38.08063720258472,Shijiazhuang,shijiangzhuang_man1,cellular,0.02799601094267295
23547,115.85145104562864,37.788999611997966,Hengshui,hengshui_man2,cellular,0.013965118684458523
23548,118.06844798527598,39.5721426723556,Tangshan,tangshan_man2,cellular,0.020978851138928892
23549,114.3104132523053,36.5512609638402,Handan,handan_man1,cellular,0.025980737500842586
23550,119.58395763436151,39.83968610534328,Qinhuangdao,qhd_man1,cellular,0.01465446227086437
23551,115.437912330585,39.03164803610974,Baoding,baoding_man2,cellular,0.022061477341735837
23552,114.4932175833012,40.732888806717256,Zhangjiakou,zhangjiako_man1,cellular,0.018829286794841905
23553,118.4190661750591,41.232335168829174,Chengde,chengde_man2,cellular,0.02975456876433439
23554,116.81746520474535,39.62278587982497,Langfang,langfang_man1,cellular,0.019620796666277324
23555,116.61573795176324,38.31792605976929,Cangzhou,cangzhou_man1,cellular,0.015994637457906146
23556,114.56632341710316,37.16925365996892,Xingtai,xingtai_man1,cellular,0.021349987025396214
23557,116.34164888202521,39.788355885593184,Beijing,beijing_man1,cellular,0.01166001990583184
23558,117.1281979210034,39.11944099410685,Tianjin,tianjin_man2,cellular,0.019854208473404217
23559,114.3672402299854,38.14818569593183,Shijiazhuang,shijiangzhuang_man1,cellular,0.018193340314624336
23560,115.50297870079699,37.81422174651079,Hengshui,hengshui_man2,cellular,0.018945225483964774
23561,117.95693991688641,39.55396480411747,Tangshan,tangshan_man2,cellular,0.013135343284554395
23562,114.43340260793065,36.44805564228283,Handan,handan_man1,cellular,0.02256694677759606
23563,119.6393971766995,39.87842018336045,Qinhuangdao,qhd_man1,cellular,0.02215591036116974
23564,115.45275067135528,38.903136940182726,Baoding,baoding_man1,cellular,0.023821234964954054
23565,115.07161258305732,40.56505883310902,Zhangjiakou,zhangjiako_man1,cellular,0.021390630188680378
23566,117.65721115101917,40.95270569284995,Chengde,chengde_man1,cellular,0.010166875503193602
23567,116.55401699557358,39.55188102656538,Langfang,langfang_man1,cellular,0.02812476282009456
23568,116.71548735406412,38.35215093917197,Cangzhou,cangzhou_man1,cellular,0.016306949155531787
23569,114.28318498511906,37.00815986434757,Xingtai,xingtai_man1,cellular,0.017940989799665776
23570,116.2200517994805,40.003019363487475,Beijing,beijing_man2,cellular,0.014926768646400735
23571,117.19378908687581,39.15438140878252,Tianjin,tianjin_man2,cellular,0.020507457049512796
23572,114.56120836289197,38.165324136990876,Shijiazhuang,shijiangzhuang_man1,cellular,0.025704033141494248
23573,115.83764386484592,37.687399494198075,Hengshui,hengshui_man1,cellular,0.027685401880475927
23574,118.15183447251228,39.81301374784663,Tangshan,tangshan_man1,cellular,0.027873137684621484
23575,114.29786238790598,36.64079997910118,Handan,handan_man1,cellular,0.020350559106176367
23576,119.64251840521088,39.90817237016678,Qinhuangdao,qhd_man2,cellular,0.02688751322411219
23577,115.82578041479823,38.87814804265978,Baoding,baoding_man2,cellular,0.02333165378151903
23578,114.89509047073341,41.07576717677995,Zhangjiakou,zhangjiako_man2,cellular,0.02500066854274056
23579,117.76786667128198,40.60088021441022,Chengde,chengde_man1,cellular,0.010567128901256185
23580,116.63970814194786,39.649121957012895,Langfang,langfang_man1,cellular,0.025304095998260792
23581,116.90033533768093,38.3913309267657,Cangzhou,cangzhou_man1,cellular,0.02967481713931426
23582,114.48403661043147,36.96531843054716,Xingtai,xingtai_man1,cellular,0.02315663266218141
23583,116.31764570638829,40.01206224304899,Beijing,beijing_man2,cellular,0.011638161486133778
23584,117.30003495855374,39.152168920105716,Tianjin,tianjin_man2,cellular,0.015066062249932123
23585,114.41171571235371,38.14976997049549,Shijiazhuang,shijiangzhuang_man1,cellular,0.02756873332731042
23586,115.75559078040875,37.86349336639774,Hengshui,hengshui_man2,cellular,0.01780290806075838
23587,118.019245432637,39.602145821495334,Tangshan,tangshan_man2,cellular,0.021152855999785405
23588,114.4737762604893,36.5191950458596,Handan,handan_man1,cellular,0.027514385965677596
23589,119.5483809659827,39.95579790656987,Qinhuangdao,qhd_man1,cellular,0.018387021294624044
23590,115.49652514952669,38.97262495687945,Baoding,baoding_man1,cellular,0.025351539043255225
23591,114.69699666358382,40.56197868841035,Zhangjiakou,zhangjiako_man1,cellular,0.02182210630634826
23592,117.9633649831427,40.64901819601244,Chengde,chengde_man1,cellular,0.020925516549837587
23593,116.64001570558344,39.55598739748355,Langfang,langfang_man1,cellular,0.016352147722956477
23594,116.87148117519352,38.128171791000064,Cangzhou,cangzhou_man1,cellular,0.013883034508965776
23595,114.46936564098618,37.11689369510462,Xingtai,xingtai_man1,cellular,0.029494149352704516
23596,116.52724638764712,39.93551545420236,Beijing,beijing_man2,cellular,0.0159620490777038
23597,117.35127337834915,38.98238275627922,Tianjin,tianjin_man2,cellular,0.028318125325971832
23598,114.52610740920167,38.13158377357112,Shijiazhuang,shijiangzhuang_man1,cellular,0.017794891259980967
23599,115.62351605650586,37.68869283794573,Hengshui,hengshui_man1,cellular,0.01522082965419819
23600,117.94107293104936,39.62296981564288,Tangshan,tangshan_man2,cellular,0.016018278470889775
23601,114.67635566371749,36.72662725488407,Handan,handan_man1,cellular,0.01842445236466612
23602,119.58664790861349,39.86741681336013,Qinhuangdao,qhd_man1,cellular,0.014291110077220334
23603,115.3326973390888,38.67540205335283,Baoding,baoding_man1,cellular,0.0135674747485369
23604,114.56751890333226,40.6860726633317,Zhangjiakou,zhangjiako_man1,cellular,0.02678742283980287
23605,118.3150567552126,41.06409145803803,Chengde,chengde_man1,cellular,0.018495914856042205
23606,116.6454702356047,39.45277779430836,Langfang,langfang_man1,cellular,0.012611752772410627
23607,117.07049848199841,38.323087894341526,Cangzhou,cangzhou_man1,cellular,0.023128904889806703
23608,114.42294149773457,37.04089259115792,Xingtai,xingtai_man1,cellular,0.025178078200826032
23609,116.26191654344657,39.744539520416126,Beijing,beijing_man1,cellular,0.014144925361180935
23610,117.34776809747012,39.133667008930956,Tianjin,tianjin_man2,cellular,0.01051486466515395
23611,114.42023120133761,37.97467189637689,Shijiazhuang,shijiangzhuang_man1,cellular,0.014608633799365126
23612,115.76771049240013,37.736135279788506,Hengshui,hengshui_man1,cellular,0.02413325131018474
23613,118.06539509902088,39.696970335438564,Tangshan,tangshan_man2,cellular,0.01124009265664413
23614,114.5374355293404,36.67115589587436,Handan,handan_man1,cellular,0.026761381028621314
23615,119.60718570312375,39.832303844369534,Qinhuangdao,qhd_man1,cellular,0.026837845219339504
23616,115.57808816039379,38.77767233603941,Baoding,baoding_man1,cellular,0.016956090985054625
23617,114.82652038313846,41.060683186806415,Zhangjiakou,zhangjiako_man2,cellular,0.02773674614726493
23618,118.48492703289115,41.05403440741875,Chengde,chengde_man2,cellular,0.02321689822537639
23619,116.67655640536711,39.431516185176164,Langfang,langfang_man1,cellular,0.011755268122775388
23620,116.80760082741449,38.25008964257801,Cangzhou,cangzhou_man1,cellular,0.02242223378781222
23621,114.56236991300416,37.101970028770175,Xingtai,xingtai_man1,cellular,0.021822179654937858
23622,116.54993611663626,39.92540570448333,Beijing,beijing_man2,cellular,0.02567249681032366
23623,117.13555478419507,38.926015751345936,Tianjin,tianjin_man2,cellular,0.025638593111923604
23624,114.56915419370115,38.013005105168666,Shijiazhuang,shijiangzhuang_man1,cellular,0.01025944398528897
23625,115.61905181501253,37.88829932203331,Hengshui,hengshui_man2,cellular,0.01891039873248329
23626,118.30659175276797,39.55931930571275,Tangshan,tangshan_man2,cellular,0.01860005437695921
23627,114.64282120431217,36.5555911915519,Handan,handan_man2,cellular,0.015772617294115464
23628,119.65109996288055,39.872240573440465,Qinhuangdao,qhd_man1,cellular,0.02550102374040264
23629,115.63809350826367,38.84346488865184,Baoding,baoding_man2,cellular,0.017228198011466387
23630,114.79885389602195,40.68814871998559,Zhangjiakou,zhangjiako_man1,cellular,0.025795796297014173
23631,117.75252228907812,40.65776402849772,Chengde,chengde_man1,cellular,0.019258826185367818
23632,116.706634381847,39.489840661410625,Langfang,langfang_man1,cellular,0.029770241520245613
23633,116.92340096101837,38.20846955539851,Cangzhou,cangzhou_man1,cellular,0.014566417680677336
23634,114.64400026072971,37.19507531526316,Xingtai,xingtai_man1,cellular,0.01622909576188418
23635,116.42904714548874,39.82240208800043,Beijing,beijing_man1,cellular,0.013815654718070322
23636,117.39160784397306,39.185764660215405,Tianjin,tianjin_man2,cellular,0.017728810475392123
23637,114.35768140135211,37.95279129791024,Shijiazhuang,shijiangzhuang_man1,cellular,0.027227263790383142
23638,115.77065649278185,37.6358428042082,Hengshui,hengshui_man1,cellular,0.012401820712389568
23639,118.05441915615587,39.456446075687865,Tangshan,tangshan_man2,cellular,0.01918820359793029
23640,114.47097663264933,36.50949034615528,Handan,handan_man1,cellular,0.02772323392705736
23641,119.57773834562164,39.830931556394205,Qinhuangdao,qhd_man1,cellular,0.026280608103070646
23642,115.54803041169475,39.071402786475296,Baoding,baoding_man2,cellular,0.027136804539089024
23643,115.215952610929,40.91017954678623,Zhangjiakou,zhangjiako_man1,cellular,0.02218072087469354
23644,118.5021670066247,41.03749130149646,Chengde,chengde_man2,cellular,0.02708860599854624
23645,116.74207884193663,39.604545310934185,Langfang,langfang_man1,cellular,0.01594921204840189
23646,116.8138723598879,38.50773356729928,Cangzhou,cangzhou_man1,cellular,0.013952312200315026
23647,114.59646068479216,37.04968034219432,Xingtai,xingtai_man1,cellular,0.028344673779628606
23648,116.2232477975535,40.02155183143365,Beijing,beijing_man2,cellular,0.014620252078303347
23649,117.21560236564372,39.16486114684562,Tianjin,tianjin_man2,cellular,0.02427485731337875
23650,114.66895226298446,37.984234086193936,Shijiazhuang,shijiangzhuang_man1,cellular,0.02604262552478448
23651,115.76382690667067,37.850860710469576,Hengshui,hengshui_man2,cellular,0.028999791052908785
23652,118.10411274565907,39.71635077345264,Tangshan,tangshan_man1,cellular,0.025399358983360053
23653,114.57373880552882,36.675372999153275,Handan,handan_man1,cellular,0.02717438081977927
23654,119.49274600994148,39.94532234569343,Qinhuangdao,qhd_man1,cellular,0.019373184950167523
23655,115.40689424908729,39.08628410694406,Baoding,baoding_man2,cellular,0.013534972159697907
23656,114.86689794933531,40.6822741708137,Zhangjiakou,zhangjiako_man1,cellular,0.026459536816620853
23657,117.48284496137154,40.8007998338274,Chengde,chengde_man1,cellular,0.023576670470938556
23658,116.52115879439367,39.5305453250581,Langfang,langfang_man1,cellular,0.026511988635708847
23659,117.06577095497153,38.32496501674745,Cangzhou,cangzhou_man1,cellular,0.013830487340864783
23660,114.51373467435619,37.00244976527155,Xingtai,xingtai_man1,cellular,0.015707029769825322
23661,116.58525154439674,39.908057428421806,Beijing,beijing_man2,cellular,0.021538676376821064
23662,117.08282252900453,39.21617744838976,Tianjin,tianjin_man2,cellular,0.029557226658789487
23663,114.63812485875795,37.99946756276927,Shijiazhuang,shijiangzhuang_man1,cellular,0.020162438217354334
23664,115.6622785882441,37.70166046690524,Hengshui,hengshui_man1,cellular,0.021058083106626685
23665,117.94521045969783,39.56535162829564,Tangshan,tangshan_man2,cellular,0.023070551287497125
23666,114.3970069099334,36.4686229369943,Handan,handan_man1,cellular,0.012884429187075375
23667,119.59649687626872,39.84759533650294,Qinhuangdao,qhd_man1,cellular,0.016094972135169645
23668,115.60129245335838,38.81157210892931,Baoding,baoding_man1,cellular,0.021932738331930005
23669,115.23773164644805,40.64971306625123,Zhangjiakou,zhangjiako_man1,cellular,0.028857049670489715
23670,118.4742957727499,40.65487847726147,Chengde,chengde_man2,cellular,0.019424666054396463
23671,116.70244851070493,39.50651469598658,Langfang,langfang_man1,cellular,0.023635265164273167
23672,116.85841265161726,38.39668682670315,Cangzhou,cangzhou_man1,cellular,0.021045129805240502
23673,114.62820702302008,37.101142190526524,Xingtai,xingtai_man1,cellular,0.023144351331990744
23674,116.39043290575925,39.917916658306886,Beijing,beijing_man1,cellular,0.027798631526007707
23675,117.21105780846361,38.99367040010018,Tianjin,tianjin_man2,cellular,0.02932084292216603
23676,114.71155252884597,38.15063824430833,Shijiazhuang,shijiangzhuang_man1,cellular,0.02085612226171165
23677,115.8408226257906,37.75774678758715,Hengshui,hengshui_man1,cellular,0.023768504095430056
23678,118.08250436004643,39.65019305929047,Tangshan,tangshan_man2,cellular,0.01186972529496436
23679,114.41156122005661,36.57347367878531,Handan,handan_man1,cellular,0.016928316801345537
23680,119.62361014681522,39.96161821798741,Qinhuangdao,qhd_man2,cellular,0.02610491499914947
23681,115.28862118273827,38.719621973794276,Baoding,baoding_man1,cellular,0.01263371750261582
23682,115.12874938714889,40.51284546290108,Zhangjiakou,zhangjiako_man1,cellular,0.019142519767625224
23683,118.51025413279625,40.733039051902395,Chengde,chengde_man2,cellular,0.02313715352333233
23684,116.71236968075706,39.50861097051808,Langfang,langfang_man1,cellular,0.021512023414752265
23685,116.65166708232016,38.28080996607305,Cangzhou,cangzhou_man1,cellular,0.017905760758700325
23686,114.54646062152598,37.235444562142895,Xingtai,xingtai_man1,cellular,0.0299212835787084
23687,116.48365086703039,39.73120330979948,Beijing,beijing_man1,cellular,0.018751636332017062
23688,117.15272589727272,39.01221483640614,Tianjin,tianjin_man2,cellular,0.022046823787193335
23689,114.37360179946906,37.903170180914564,Shijiazhuang,shijiangzhuang_man1,cellular,0.02076775956139483
23690,115.66648050646565,37.664055687428004,Hengshui,hengshui_man1,cellular,0.015256524541840538
23691,118.04656074585797,39.68015125047923,Tangshan,tangshan_man2,cellular,0.01997868647535459
23692,114.37407160778662,36.730913233249424,Handan,handan_man1,cellular,0.022078629685111845
23693,119.49646092024862,39.88067563516991,Qinhuangdao,qhd_man1,cellular,0.02679270929414105
23694,115.60005142529614,38.715946881651796,Baoding,baoding_man1,cellular,0.018445775994585807
23695,114.83362443436904,40.56858127002649,Zhangjiakou,zhangjiako_man1,cellular,0.011778766624599509
23696,117.94803302342527,41.32569942463969,Chengde,chengde_man1,cellular,0.01928105545995478
23697,116.59733545266666,39.61029172218993,Langfang,langfang_man1,cellular,0.014819061787109202
23698,116.97454300669423,38.22130431752761,Cangzhou,cangzhou_man1,cellular,0.02221814966704256
23699,114.51322590673993,37.13169154879185,Xingtai,xingtai_man1,cellular,0.01845160367410542
23700,116.28504551167848,40.06538793301982,Beijing,beijing_man2,cellular,0.01933519517394821
23701,117.10243108919838,39.19285751564157,Tianjin,tianjin_man2,cellular,0.014672764590215936
23702,114.54301442427136,38.078697091803335,Shijiazhuang,shijiangzhuang_man1,cellular,0.011720455589561916
23703,115.65520667544713,37.80632746026986,Hengshui,hengshui_man2,cellular,0.025388009537079523
23704,118.11629632504966,39.776809758863585,Tangshan,tangshan_man1,cellular,0.018277931738927958
23705,114.56315041299065,36.60078139128954,Handan,handan_man1,cellular,0.029161169135464245
23706,119.52298385698603,39.95611398248926,Qinhuangdao,qhd_man1,cellular,0.022035958867042356
23707,115.45585453970841,38.64128570005569,Baoding,baoding_man1,cellular,0.020313598909993145
23708,114.83952457555817,40.90485384066132,Zhangjiakou,zhangjiako_man1,cellular,0.010767469541156982
23709,117.54660692936157,41.11947624449489,Chengde,chengde_man1,cellular,0.02547125821831528
23710,116.62022139428169,39.5290969372643,Langfang,langfang_man1,cellular,0.028205142233537123
23711,116.61816408492705,38.36774175489963,Cangzhou,cangzhou_man1,cellular,0.022369751694430916
23712,114.32482085065494,37.103813544569256,Xingtai,xingtai_man1,cellular,0.024588972282491874
23713,116.5565922868065,39.78597707168636,Beijing,beijing_man1,cellular,0.016436663468696086
23714,117.16015659396614,39.15204933346365,Tianjin,tianjin_man2,cellular,0.01558111315297769
23715,114.33715627845069,38.07431458100166,Shijiazhuang,shijiangzhuang_man1,cellular,0.02302167599665051
23716,115.5282553373772,37.72144594669324,Hengshui,hengshui_man1,cellular,0.014398952502710352
23717,117.97187840564898,39.557652208771955,Tangshan,tangshan_man2,cellular,0.013094987462553666
23718,114.54789712702937,36.73598544717377,Handan,handan_man1,cellular,0.018840578063035664
23719,119.59406923746414,39.85654924467421,Qinhuangdao,qhd_man1,cellular,0.014052980308640998
23720,115.23076183157393,38.85490870204419,Baoding,baoding_man1,cellular,0.021007864336468
23721,114.66897275483728,40.754054258819615,Zhangjiakou,zhangjiako_man1,cellular,0.01653896605493868
23722,118.07698817404929,41.37088586359343,Chengde,chengde_man1,cellular,0.019084585096029595
23723,116.67438948893478,39.57138541615511,Langfang,langfang_man1,cellular,0.024800681037809337
23724,116.97396683305925,38.33358427492535,Cangzhou,cangzhou_man1,cellular,0.016426106796225963
23725,114.50802315618726,37.22517626836144,Xingtai,xingtai_man1,cellular,0.029272047310785206
23726,116.65767139050025,39.8650883308779,Beijing,beijing_man2,cellular,0.02020152694263332
23727,117.41334699884968,39.16684232185703,Tianjin,tianjin_man2,cellular,0.013304109427911716
23728,114.38745206271675,37.97037156058744,Shijiazhuang,shijiangzhuang_man1,cellular,0.029449449011198454
23729,115.70416721043959,37.60132464187096,Hengshui,hengshui_man1,cellular,0.024110982942642023
23730,118.0154565469651,39.734333212564636,Tangshan,tangshan_man1,cellular,0.028028165860497313
23731,114.62416313615402,36.65667855002654,Handan,handan_man1,cellular,0.014185709107063318
23732,119.50781577059122,39.85657887972069,Qinhuangdao,qhd_man1,cellular,0.021735651090874122
23733,115.41042231962872,38.96442736246622,Baoding,baoding_man1,cellular,0.012135071735135275
23734,114.52337813275255,40.73323485329251,Zhangjiakou,zhangjiako_man1,cellular,0.028832727741447323
23735,118.35042613512739,41.1872143465631,Chengde,chengde_man2,cellular,0.019851250487047337
23736,116.71205274603906,39.60968156101164,Langfang,langfang_man1,cellular,0.020124850019842835
23737,116.8054634505573,38.49172249430129,Cangzhou,cangzhou_man1,cellular,0.02026371942658175
23738,114.39127331713264,37.00940855809456,Xingtai,xingtai_man1,cellular,0.02725740090883963
23739,116.67691348611724,39.90808192106198,Beijing,beijing_man2,cellular,0.0209915155244932
23740,117.05656551627355,39.04089546053224,Tianjin,tianjin_man2,cellular,0.027382054392237364
23741,114.46440934368565,38.21242806327514,Shijiazhuang,shijiangzhuang_man1,cellular,0.023751005896481627
23742,115.76860049752726,37.64863794529883,Hengshui,hengshui_man1,cellular,0.01809583931070033
23743,118.25752214151281,39.613281203971965,Tangshan,tangshan_man2,cellular,0.017387043820199125
23744,114.46078821319098,36.791520426845985,Handan,handan_man1,cellular,0.010590869893027533
23745,119.45883790846945,39.83319463906533,Qinhuangdao,qhd_man1,cellular,0.019217995558947175
23746,115.44765167375253,38.70873038201955,Baoding,baoding_man1,cellular,0.011144573377472867
23747,114.93773439950486,40.79443312046487,Zhangjiakou,zhangjiako_man1,cellular,0.010662051855844838
23748,117.9213221689619,40.61304374912779,Chengde,chengde_man1,cellular,0.024103366978287223
23749,116.69565741758983,39.570544501489415,Langfang,langfang_man1,cellular,0.029800540518567092
23750,116.71735292391176,38.166659138279854,Cangzhou,cangzhou_man1,cellular,0.02385549247311121
23751,114.53385400748681,37.22819748812246,Xingtai,xingtai_man1,cellular,0.026903181580711602
23752,116.40109040149234,39.709749929309766,Beijing,beijing_man1,cellular,0.02225177935553385
23753,117.07794298863287,39.21727108206003,Tianjin,tianjin_man2,cellular,0.02557237625606103
23754,114.49987217133024,37.944098020187454,Shijiazhuang,shijiangzhuang_man1,cellular,0.022629859263016243
23755,115.64438626903845,37.82470946514004,Hengshui,hengshui_man2,cellular,0.028953254285036964
23756,118.2827256920588,39.44861727213572,Tangshan,tangshan_man2,cellular,0.01595349913529108
23757,114.44354083357332,36.71917471214142,Handan,handan_man1,cellular,0.01961032395670062
23758,119.61335968424345,39.922684054720676,Qinhuangdao,qhd_man1,cellular,0.010332584078904099
23759,115.36692394235692,38.693935466465355,Baoding,baoding_man1,cellular,0.025709743944647367
23760,115.20608996461353,40.662580658325005,Zhangjiakou,zhangjiako_man1,cellular,0.026891624135100878
23761,117.4792767546998,40.889852102058924,Chengde,chengde_man1,cellular,0.022900452275554643
23762,116.72174641984391,39.444970060356255,Langfang,langfang_man1,cellular,0.024968784891668903
23763,116.8301036052359,38.139431900110665,Cangzhou,cangzhou_man1,cellular,0.028902211191211752
23764,114.38231173866669,37.15696710873579,Xingtai,xingtai_man1,cellular,0.013129085859057745
23765,116.48834765275956,40.00977079821576,Beijing,beijing_man2,cellular,0.029741088124112032
23766,117.10458974446057,39.102425897650726,Tianjin,tianjin_man2,cellular,0.012452924415874837
23767,114.63513575636964,38.087650002513435,Shijiazhuang,shijiangzhuang_man1,cellular,0.026592475913491162
23768,115.6469407969913,37.88042489523332,Hengshui,hengshui_man2,cellular,0.020815173845947974
23769,118.16912785292686,39.58370881903467,Tangshan,tangshan_man2,cellular,0.019380586061586623
23770,114.42871906340952,36.6683529577773,Handan,handan_man1,cellular,0.025014104701933285
23771,119.49431487039263,39.8946625927416,Qinhuangdao,qhd_man1,cellular,0.017035829385466314
23772,115.40982490972262,39.105346014448465,Baoding,baoding_man2,cellular,0.018069052515624923
23773,115.0206275906596,40.80856869912912,Zhangjiakou,zhangjiako_man1,cellular,0.019334803055859294
23774,117.80063026398422,40.75692604454784,Chengde,chengde_man1,cellular,0.016019380031851993
23775,116.77700712872993,39.532936293139315,Langfang,langfang_man1,cellular,0.01656112703964496
23776,116.79924493998618,38.153943886131366,Cangzhou,cangzhou_man1,cellular,0.029175639750290347
23777,114.38554472636028,37.1959135638167,Xingtai,xingtai_man1,cellular,0.021161260372056664
23778,116.33859721270218,39.9882996083179,Beijing,beijing_man2,cellular,0.011860230856450396
23779,117.27344895200002,39.191319997066365,Tianjin,tianjin_man2,cellular,0.02077212896772205
23780,114.38648012682508,37.986258979122546,Shijiazhuang,shijiangzhuang_man1,cellular,0.029905014411390866
23781,115.68676102643764,37.80768293225269,Hengshui,hengshui_man2,cellular,0.010423994038179398
23782,117.99025739205408,39.55889932853151,Tangshan,tangshan_man2,cellular,0.022035619531701363
23783,114.3017847609424,36.52632814633895,Handan,handan_man1,cellular,0.019641982731319375
23784,119.52971366131575,39.966961229931066,Qinhuangdao,qhd_man1,cellular,0.028067282613185487
23785,115.21942990757772,38.777529783302846,Baoding,baoding_man1,cellular,0.02916514264232109
23786,114.74916855490356,40.65073122156801,Zhangjiakou,zhangjiako_man1,cellular,0.019678333756242956
23787,117.90336378399002,40.65227540198069,Chengde,chengde_man1,cellular,0.023967290282183626
23788,116.5840076625092,39.5124305315782,Langfang,langfang_man1,cellular,0.01734062750196749
23789,116.84283765323894,38.35765117640248,Cangzhou,cangzhou_man1,cellular,0.011406336530216502
23790,114.64114361773922,37.168660529473165,Xingtai,xingtai_man1,cellular,0.02650960157599045
23791,116.25053371483855,39.8573628450429,Beijing,beijing_man1,cellular,0.013167707225258887
23792,117.20902433432505,39.145706142823755,Tianjin,tianjin_man2,cellular,0.016961040881250923
23793,114.68945923001945,38.118303466364594,Shijiazhuang,shijiangzhuang_man1,cellular,0.020034995399769627
23794,115.56934744505025,37.619730972316916,Hengshui,hengshui_man1,cellular,0.02857024542016684
23795,118.07896341247132,39.60887225816036,Tangshan,tangshan_man2,cellular,0.022561578312484336
23796,114.63473557188833,36.65170623029638,Handan,handan_man1,cellular,0.015038021252606285
23797,119.6376818564787,39.97135243637468,Qinhuangdao,qhd_man2,cellular,0.026887664743169414
23798,115.53858082633565,38.841077655108236,Baoding,baoding_man1,cellular,0.012064921733170204
23799,114.60533194321272,40.579733540967105,Zhangjiakou,zhangjiako_man1,cellular,0.012017628821057148
