source_name,source_ID,destination_name,destination_ID,lantency,path,sub_path,tunnelId
tangshan_man1,7,beijing_edge3,9,58.5,tangshan_man1-tangshan_core-beijing_core1-beijing_man1-beijing_edge3,"[tangshan_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_man1],[beijing_man1-beijing_edge3]",tangshan_man1~beijing_edge3
tangshan_man1,7,beijing_edge4,10,58.5,tangshan_man1-tangshan_core-beijing_core1-beijing_man1-beijing_edge4,"[tangshan_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_man1],[beijing_man1-beijing_edge4]",tangshan_man1~beijing_edge4
tangshan_man1,7,tianjin_cloud1,15,31,tangshan_man1-tangshan_core-tianjin_core1-tianjin_cloud1,"[tangshan_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_cloud1]",tangshan_man1~tianjin_cloud1
tangshan_man1,7,tianjin_cloud2,16,35.7,tangshan_man1-tangshan_core-tianjin_core2-tianjin_cloud2,"[tangshan_man1-tangshan_core],[tangshan_core-tianjin_core2],[tianjin_core2-tianjin_cloud2]",tangshan_man1~tianjin_cloud2
tangshan_man1,7,tianjin_edge1,17,41,tangshan_man1-tangshan_core-tianjin_core1-tianjin_man1-tianjin_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man1],[tianjin_man1-tianjin_edge1]",tangshan_man1~tianjin_edge1
tangshan_man1,7,tianjin_edge2,18,41,tangshan_man1-tangshan_core-tianjin_core1-tianjin_man2-tianjin_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man2],[tianjin_man2-tianjin_edge2]",tangshan_man1~tianjin_edge2
tangshan_man1,7,tianjin_edge3,19,46,tangshan_man1-tangshan_core-tianjin_core1-tianjin_man1-tianjin_edge3,"[tangshan_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man1],[tianjin_man1-tianjin_edge3]",tangshan_man1~tianjin_edge3
tangshan_man1,7,tianjin_edge4,20,46,tangshan_man1-tangshan_core-tianjin_core1-tianjin_man1-tianjin_edge4,"[tangshan_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man1],[tianjin_man1-tianjin_edge4]",tangshan_man1~tianjin_edge4
tangshan_man1,7,shijiangzhuang_cloud,24,104.3,tangshan_man1-shijiangzhuang_core-shijiangzhuang_cloud,"[tangshan_man1-shijiangzhuang_core],[shijiangzhuang_core-shijiangzhuang_cloud]",tangshan_man1~shijiangzhuang_cloud
tangshan_man1,7,baoding_cloud,36,80.9,tangshan_man1-tangshan_core-baoding_man2-baoding_cloud,"[tangshan_man1-tangshan_core],[tangshan_core-baoding_man2],[baoding_man2-baoding_cloud]",tangshan_man1~baoding_cloud
tangshan_man1,7,zhangjiako_cloud,39,100.8,tangshan_man1-tangshan_core-beijing_core1-zhangjiako_man2-zhangjiako_cloud,"[tangshan_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-zhangjiako_man2],[zhangjiako_man2-zhangjiako_cloud]",tangshan_man1~zhangjiako_cloud
tangshan_man1,7,shijiangzhuang_edge1,48,110.3,tangshan_man1-tangshan_core-shijiangzhuang_man1-shijiangzhuang_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-shijiangzhuang_man1],[shijiangzhuang_man1-shijiangzhuang_edge1]",tangshan_man1~shijiangzhuang_edge1
tangshan_man1,7,shijiangzhuang_edge2,49,105.8,tangshan_man1-tangshan_core-shijiangzhuang_man2-shijiangzhuang_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-shijiangzhuang_man2],[shijiangzhuang_man2-shijiangzhuang_edge2]",tangshan_man1~shijiangzhuang_edge2
tangshan_man1,7,tangshan_edge1,50,1,tangshan_man1-tangshan_edge1,[tangshan_man1-tangshan_edge1],tangshan_man1~tangshan_edge1
tangshan_man1,7,tangshan_edge2,51,11,tangshan_man1-tangshan_edge2,[tangshan_man1-tangshan_edge2],tangshan_man1~tangshan_edge2
tangshan_man1,7,qhd_edge1,52,46,tangshan_man1-tangshan_core-qhd_man1-qhd_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-qhd_man1],[qhd_man1-qhd_edge1]",tangshan_man1~qhd_edge1
tangshan_man1,7,qhd_edge2,53,51.7,tangshan_man1-tangshan_core-qhd_man2-qhd_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-qhd_man2],[qhd_man2-qhd_edge2]",tangshan_man1~qhd_edge2
tangshan_man1,7,handan_edge1,54,145.3,tangshan_man1-shijiangzhuang_core-handan_man1-handan_edge1,"[tangshan_man1-shijiangzhuang_core],[shijiangzhuang_core-handan_man1],[handan_man1-handan_edge1]",tangshan_man1~handan_edge1
tangshan_man1,7,handan_edge2,55,145.3,tangshan_man1-shijiangzhuang_core-handan_man2-handan_edge2,"[tangshan_man1-shijiangzhuang_core],[shijiangzhuang_core-handan_man2],[handan_man2-handan_edge2]",tangshan_man1~handan_edge2
tangshan_man1,7,xingtai_edge1,56,129.3,tangshan_man1-tangshan_core-xingtai_man2-xingtai_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-xingtai_man2],[xingtai_man2-xingtai_edge1]",tangshan_man1~xingtai_edge1
tangshan_man1,7,xingtai_edge2,57,119.3,tangshan_man1-tangshan_core-xingtai_man2-xingtai_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-xingtai_man2],[xingtai_man2-xingtai_edge2]",tangshan_man1~xingtai_edge2
tangshan_man1,7,baoding_edge1,58,80.9,tangshan_man1-tangshan_core-baoding_man2-baoding_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-baoding_man2],[baoding_man2-baoding_edge1]",tangshan_man1~baoding_edge1
tangshan_man1,7,baoding_edge2,59,70.9,tangshan_man1-tangshan_core-baoding_man2-baoding_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-baoding_man2],[baoding_man2-baoding_edge2]",tangshan_man1~baoding_edge2
tangshan_man1,7,zhangjiako_edge1,60,90.8,tangshan_man1-tangshan_core-beijing_core1-zhangjiako_man1-zhangjiako_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-zhangjiako_man1],[zhangjiako_man1-zhangjiako_edge1]",tangshan_man1~zhangjiako_edge1
tangshan_man1,7,zhangjiako_edge2,61,90.8,tangshan_man1-tangshan_core-beijing_core1-zhangjiako_man2-zhangjiako_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-zhangjiako_man2],[zhangjiako_man2-zhangjiako_edge2]",tangshan_man1~zhangjiako_edge2
tangshan_man1,7,chengde_edge1,62,58.2,tangshan_man1-tangshan_core-chengde_man1-chengde_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-chengde_man1],[chengde_man1-chengde_edge1]",tangshan_man1~chengde_edge1
tangshan_man1,7,chengde_edge2,63,62.1,tangshan_man1-tangshan_core-chengde_man2-chengde_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-chengde_man2],[chengde_man2-chengde_edge2]",tangshan_man1~chengde_edge2
tangshan_man1,7,cangzhou_edge1,64,58.8,tangshan_man1-tangshan_core-tianjin_core1-cangzhou_man1-cangzhou_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-cangzhou_man1],[cangzhou_man1-cangzhou_edge1]",tangshan_man1~cangzhou_edge1
tangshan_man1,7,cangzhou_edge2,65,58.8,tangshan_man1-tangshan_core-tianjin_core1-cangzhou_man2-cangzhou_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-cangzhou_man2],[cangzhou_man2-cangzhou_edge2]",tangshan_man1~cangzhou_edge2
tangshan_man1,7,langfang_edge1,66,51.5,tangshan_man1-tangshan_core-langfang_man1-langfang_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-langfang_man1],[langfang_man1-langfang_edge1]",tangshan_man1~langfang_edge1
tangshan_man1,7,langfang_edge2,67,43.1,tangshan_man1-tangshan_core-langfang_man2-langfang_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-langfang_man2],[langfang_man2-langfang_edge2]",tangshan_man1~langfang_edge2
tangshan_man1,7,hengshui_edge1,68,106.2,tangshan_man1-tangshan_core-hengshui_man2-hengshui_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-hengshui_man2],[hengshui_man2-hengshui_edge1]",tangshan_man1~hengshui_edge1
tangshan_man1,7,hengshui_edge2,69,96.2,tangshan_man1-tangshan_core-hengshui_man2-hengshui_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-hengshui_man2],[hengshui_man2-hengshui_edge2]",tangshan_man1~hengshui_edge2
tangshan_man2,8,beijing_cloud1,5,43.5,tangshan_man2-tangshan_core-beijing_core1-beijing_cloud1,"[tangshan_man2-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_cloud1]",tangshan_man2~beijing_cloud1
tangshan_man2,8,beijing_cloud2,6,53.5,tangshan_man2-tangshan_core-beijing_core1-beijing_cloud2,"[tangshan_man2-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_cloud2]",tangshan_man2~beijing_cloud2
tangshan_man2,8,beijing_edge1,7,53.5,tangshan_man2-tangshan_core-beijing_core1-beijing_man1-beijing_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_man1],[beijing_man1-beijing_edge1]",tangshan_man2~beijing_edge1
tangshan_man2,8,beijing_edge2,8,53.5,tangshan_man2-tangshan_core-beijing_core1-beijing_man2-beijing_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_man2],[beijing_man2-beijing_edge2]",tangshan_man2~beijing_edge2
tangshan_man2,8,beijing_edge3,9,58.5,tangshan_man2-tangshan_core-beijing_core1-beijing_man2-beijing_edge3,"[tangshan_man2-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_man2],[beijing_man2-beijing_edge3]",tangshan_man2~beijing_edge3
tangshan_man2,8,beijing_edge4,10,58.5,tangshan_man2-tangshan_core-beijing_core1-beijing_man2-beijing_edge4,"[tangshan_man2-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_man2],[beijing_man2-beijing_edge4]",tangshan_man2~beijing_edge4
tangshan_man2,8,tianjin_cloud1,15,31,tangshan_man2-tangshan_core-tianjin_core1-tianjin_cloud1,"[tangshan_man2-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_cloud1]",tangshan_man2~tianjin_cloud1
tangshan_man2,8,tianjin_cloud2,16,35.7,tangshan_man2-tangshan_core-tianjin_core2-tianjin_cloud2,"[tangshan_man2-tangshan_core],[tangshan_core-tianjin_core2],[tianjin_core2-tianjin_cloud2]",tangshan_man2~tianjin_cloud2
tangshan_man2,8,tianjin_edge1,17,41,tangshan_man2-tangshan_core-tianjin_core1-tianjin_man1-tianjin_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man1],[tianjin_man1-tianjin_edge1]",tangshan_man2~tianjin_edge1
tangshan_man2,8,tianjin_edge2,18,41,tangshan_man2-tangshan_core-tianjin_core1-tianjin_man2-tianjin_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man2],[tianjin_man2-tianjin_edge2]",tangshan_man2~tianjin_edge2
tangshan_man2,8,tianjin_edge3,19,46,tangshan_man2-tangshan_core-tianjin_core1-tianjin_man1-tianjin_edge3,"[tangshan_man2-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man1],[tianjin_man1-tianjin_edge3]",tangshan_man2~tianjin_edge3
tangshan_man2,8,tianjin_edge4,20,46,tangshan_man2-tangshan_core-tianjin_core1-tianjin_man1-tianjin_edge4,"[tangshan_man2-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man1],[tianjin_man1-tianjin_edge4]",tangshan_man2~tianjin_edge4
tangshan_man2,8,shijiangzhuang_cloud,24,104.3,tangshan_man2-shijiangzhuang_core-shijiangzhuang_cloud,"[tangshan_man2-shijiangzhuang_core],[shijiangzhuang_core-shijiangzhuang_cloud]",tangshan_man2~shijiangzhuang_cloud
tangshan_man2,8,baoding_cloud,36,80.9,tangshan_man2-tangshan_core-baoding_man2-baoding_cloud,"[tangshan_man2-tangshan_core],[tangshan_core-baoding_man2],[baoding_man2-baoding_cloud]",tangshan_man2~baoding_cloud
tangshan_man2,8,zhangjiako_cloud,39,100.8,tangshan_man2-tangshan_core-beijing_core1-zhangjiako_man1-zhangjiako_cloud,"[tangshan_man2-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-zhangjiako_man1],[zhangjiako_man1-zhangjiako_cloud]",tangshan_man2~zhangjiako_cloud
tangshan_man2,8,shijiangzhuang_edge1,48,110.3,tangshan_man2-tangshan_core-shijiangzhuang_man1-shijiangzhuang_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-shijiangzhuang_man1],[shijiangzhuang_man1-shijiangzhuang_edge1]",tangshan_man2~shijiangzhuang_edge1
tangshan_man2,8,shijiangzhuang_edge2,49,105.8,tangshan_man2-tangshan_core-shijiangzhuang_man2-shijiangzhuang_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-shijiangzhuang_man2],[shijiangzhuang_man2-shijiangzhuang_edge2]",tangshan_man2~shijiangzhuang_edge2
tangshan_man2,8,tangshan_edge1,50,11,tangshan_man2-tangshan_edge1,[tangshan_man2-tangshan_edge1],tangshan_man2~tangshan_edge1
tangshan_man2,8,tangshan_edge2,51,1,tangshan_man2-tangshan_edge2,[tangshan_man2-tangshan_edge2],tangshan_man2~tangshan_edge2
tangshan_man2,8,qhd_edge1,52,46,tangshan_man2-tangshan_core-qhd_man1-qhd_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-qhd_man1],[qhd_man1-qhd_edge1]",tangshan_man2~qhd_edge1
tangshan_man2,8,qhd_edge2,53,51.7,tangshan_man2-tangshan_core-qhd_man2-qhd_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-qhd_man2],[qhd_man2-qhd_edge2]",tangshan_man2~qhd_edge2
tangshan_man2,8,handan_edge1,54,145.3,tangshan_man2-shijiangzhuang_core-handan_man1-handan_edge1,"[tangshan_man2-shijiangzhuang_core],[shijiangzhuang_core-handan_man1],[handan_man1-handan_edge1]",tangshan_man2~handan_edge1
tangshan_man2,8,handan_edge2,55,145.3,tangshan_man2-shijiangzhuang_core-handan_man2-handan_edge2,"[tangshan_man2-shijiangzhuang_core],[shijiangzhuang_core-handan_man2],[handan_man2-handan_edge2]",tangshan_man2~handan_edge2
tangshan_man2,8,xingtai_edge1,56,129.3,tangshan_man2-tangshan_core-xingtai_man2-xingtai_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-xingtai_man2],[xingtai_man2-xingtai_edge1]",tangshan_man2~xingtai_edge1
tangshan_man2,8,xingtai_edge2,57,119.3,tangshan_man2-tangshan_core-xingtai_man2-xingtai_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-xingtai_man2],[xingtai_man2-xingtai_edge2]",tangshan_man2~xingtai_edge2
tangshan_man2,8,baoding_edge1,58,80.9,tangshan_man2-tangshan_core-baoding_man2-baoding_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-baoding_man2],[baoding_man2-baoding_edge1]",tangshan_man2~baoding_edge1
tangshan_man2,8,baoding_edge2,59,70.9,tangshan_man2-tangshan_core-baoding_man2-baoding_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-baoding_man2],[baoding_man2-baoding_edge2]",tangshan_man2~baoding_edge2
tangshan_man2,8,zhangjiako_edge1,60,90.8,tangshan_man2-tangshan_core-beijing_core1-zhangjiako_man1-zhangjiako_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-zhangjiako_man1],[zhangjiako_man1-zhangjiako_edge1]",tangshan_man2~zhangjiako_edge1
tangshan_man2,8,zhangjiako_edge2,61,90.8,tangshan_man2-tangshan_core-beijing_core1-zhangjiako_man2-zhangjiako_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-zhangjiako_man2],[zhangjiako_man2-zhangjiako_edge2]",tangshan_man2~zhangjiako_edge2
tangshan_man2,8,chengde_edge1,62,58.2,tangshan_man2-tangshan_core-chengde_man1-chengde_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-chengde_man1],[chengde_man1-chengde_edge1]",tangshan_man2~chengde_edge1
tangshan_man2,8,chengde_edge2,63,62.1,tangshan_man2-tangshan_core-chengde_man2-chengde_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-chengde_man2],[chengde_man2-chengde_edge2]",tangshan_man2~chengde_edge2
tangshan_man2,8,cangzhou_edge1,64,58.8,tangshan_man2-tangshan_core-tianjin_core1-cangzhou_man1-cangzhou_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-cangzhou_man1],[cangzhou_man1-cangzhou_edge1]",tangshan_man2~cangzhou_edge1
tangshan_man2,8,cangzhou_edge2,65,58.8,tangshan_man2-tangshan_core-tianjin_core1-cangzhou_man2-cangzhou_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-cangzhou_man2],[cangzhou_man2-cangzhou_edge2]",tangshan_man2~cangzhou_edge2
tangshan_man2,8,langfang_edge1,66,51.5,tangshan_man2-tangshan_core-langfang_man1-langfang_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-langfang_man1],[langfang_man1-langfang_edge1]",tangshan_man2~langfang_edge1
tangshan_man2,8,langfang_edge2,67,43.1,tangshan_man2-tangshan_core-langfang_man2-langfang_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-langfang_man2],[langfang_man2-langfang_edge2]",tangshan_man2~langfang_edge2
tangshan_man2,8,hengshui_edge1,68,106.2,tangshan_man2-tangshan_core-hengshui_man2-hengshui_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-hengshui_man2],[hengshui_man2-hengshui_edge1]",tangshan_man2~hengshui_edge1
tangshan_man2,8,hengshui_edge2,69,96.2,tangshan_man2-tangshan_core-hengshui_man2-hengshui_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-hengshui_man2],[hengshui_man2-hengshui_edge2]",tangshan_man2~hengshui_edge2
qhd_man1,9,beijing_cloud1,5,68.5,qhd_man1-tangshan_core-beijing_core1-beijing_cloud1,"[qhd_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_cloud1]",qhd_man1~beijing_cloud1
qhd_man1,9,beijing_cloud2,6,78.5,qhd_man1-tangshan_core-beijing_core1-beijing_cloud2,"[qhd_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_cloud2]",qhd_man1~beijing_cloud2
qhd_man1,9,beijing_edge1,7,78.5,qhd_man1-tangshan_core-beijing_core1-beijing_man1-beijing_edge1,"[qhd_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_man1],[beijing_man1-beijing_edge1]",qhd_man1~beijing_edge1
qhd_man1,9,beijing_edge2,8,78.5,qhd_man1-tangshan_core-beijing_core1-beijing_man2-beijing_edge2,"[qhd_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_man2],[beijing_man2-beijing_edge2]",qhd_man1~beijing_edge2
qhd_man1,9,beijing_edge3,9,83.5,qhd_man1-tangshan_core-beijing_core1-beijing_man2-beijing_edge3,"[qhd_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_man2],[beijing_man2-beijing_edge3]",qhd_man1~beijing_edge3
qhd_man1,9,beijing_edge4,10,83.5,qhd_man1-tangshan_core-beijing_core1-beijing_man2-beijing_edge4,"[qhd_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_man2],[beijing_man2-beijing_edge4]",qhd_man1~beijing_edge4
qhd_man1,9,tianjin_cloud1,15,56,qhd_man1-tangshan_core-tianjin_core1-tianjin_cloud1,"[qhd_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_cloud1]",qhd_man1~tianjin_cloud1
qhd_man1,9,tianjin_cloud2,16,60.7,qhd_man1-tangshan_core-tianjin_core2-tianjin_cloud2,"[qhd_man1-tangshan_core],[tangshan_core-tianjin_core2],[tianjin_core2-tianjin_cloud2]",qhd_man1~tianjin_cloud2
qhd_man1,9,tianjin_edge1,17,66,qhd_man1-tangshan_core-tianjin_core1-tianjin_man1-tianjin_edge1,"[qhd_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man1],[tianjin_man1-tianjin_edge1]",qhd_man1~tianjin_edge1
qhd_man1,9,tianjin_edge2,18,66,qhd_man1-tangshan_core-tianjin_core1-tianjin_man2-tianjin_edge2,"[qhd_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man2],[tianjin_man2-tianjin_edge2]",qhd_man1~tianjin_edge2
qhd_man1,9,tianjin_edge3,19,71,qhd_man1-tangshan_core-tianjin_core1-tianjin_man1-tianjin_edge3,"[qhd_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man1],[tianjin_man1-tianjin_edge3]",qhd_man1~tianjin_edge3
qhd_man1,9,tianjin_edge4,20,71,qhd_man1-tangshan_core-tianjin_core1-tianjin_man1-tianjin_edge4,"[qhd_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man1],[tianjin_man1-tianjin_edge4]",qhd_man1~tianjin_edge4
qhd_man1,9,shijiangzhuang_cloud,24,129.9,qhd_man1-tangshan_core-tianjin_core1-shijiangzhuang_core-shijiangzhuang_cloud,"[qhd_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-shijiangzhuang_core],[shijiangzhuang_core-shijiangzhuang_cloud]",qhd_man1~shijiangzhuang_cloud
qhd_man1,9,baoding_cloud,36,105.9,qhd_man1-tangshan_core-baoding_man2-baoding_cloud,"[qhd_man1-tangshan_core],[tangshan_core-baoding_man2],[baoding_man2-baoding_cloud]",qhd_man1~baoding_cloud
qhd_man1,9,zhangjiako_cloud,39,125.9,qhd_man1-tangshan_core-beijing_core1-zhangjiako_man2-zhangjiako_cloud,"[qhd_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-zhangjiako_man2],[zhangjiako_man2-zhangjiako_cloud]",qhd_man1~zhangjiako_cloud
qhd_man1,9,shijiangzhuang_edge1,48,135.3,qhd_man1-tangshan_core-shijiangzhuang_man1-shijiangzhuang_edge1,"[qhd_man1-tangshan_core],[tangshan_core-shijiangzhuang_man1],[shijiangzhuang_man1-shijiangzhuang_edge1]",qhd_man1~shijiangzhuang_edge1
qhd_man1,9,shijiangzhuang_edge2,49,130.8,qhd_man1-tangshan_core-shijiangzhuang_man2-shijiangzhuang_edge2,"[qhd_man1-tangshan_core],[tangshan_core-shijiangzhuang_man2],[shijiangzhuang_man2-shijiangzhuang_edge2]",qhd_man1~shijiangzhuang_edge2
qhd_man1,9,tangshan_edge1,50,46,qhd_man1-tangshan_core-tangshan_man1-tangshan_edge1,"[qhd_man1-tangshan_core],[tangshan_core-tangshan_man1],[tangshan_man1-tangshan_edge1]",qhd_man1~tangshan_edge1
qhd_man1,9,tangshan_edge2,51,46,qhd_man1-tangshan_core-tangshan_man2-tangshan_edge2,"[qhd_man1-tangshan_core],[tangshan_core-tangshan_man2],[tangshan_man2-tangshan_edge2]",qhd_man1~tangshan_edge2
qhd_man1,9,qhd_edge1,52,1,qhd_man1-qhd_edge1,[qhd_man1-qhd_edge1],qhd_man1~qhd_edge1
qhd_man1,9,qhd_edge2,53,11,qhd_man1-qhd_edge2,[qhd_man1-qhd_edge2],qhd_man1~qhd_edge2
qhd_man1,9,handan_edge1,54,171,qhd_man1-tangshan_core-tianjin_core1-shijiangzhuang_core-handan_man1-handan_edge1,"[qhd_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-shijiangzhuang_core],[shijiangzhuang_core-handan_man1],[handan_man1-handan_edge1]",qhd_man1~handan_edge1
qhd_man1,9,handan_edge2,55,171,qhd_man1-tangshan_core-tianjin_core1-shijiangzhuang_core-handan_man2-handan_edge2,"[qhd_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-shijiangzhuang_core],[shijiangzhuang_core-handan_man2],[handan_man2-handan_edge2]",qhd_man1~handan_edge2
qhd_man1,9,xingtai_edge1,56,154.3,qhd_man1-tangshan_core-xingtai_man2-xingtai_edge1,"[qhd_man1-tangshan_core],[tangshan_core-xingtai_man2],[xingtai_man2-xingtai_edge1]",qhd_man1~xingtai_edge1
qhd_man1,9,xingtai_edge2,57,144.3,qhd_man1-tangshan_core-xingtai_man2-xingtai_edge2,"[qhd_man1-tangshan_core],[tangshan_core-xingtai_man2],[xingtai_man2-xingtai_edge2]",qhd_man1~xingtai_edge2
qhd_man1,9,baoding_edge1,58,105.9,qhd_man1-tangshan_core-baoding_man2-baoding_edge1,"[qhd_man1-tangshan_core],[tangshan_core-baoding_man2],[baoding_man2-baoding_edge1]",qhd_man1~baoding_edge1
qhd_man1,9,baoding_edge2,59,95.9,qhd_man1-tangshan_core-baoding_man2-baoding_edge2,"[qhd_man1-tangshan_core],[tangshan_core-baoding_man2],[baoding_man2-baoding_edge2]",qhd_man1~baoding_edge2
qhd_man1,9,zhangjiako_edge1,60,115.9,qhd_man1-tangshan_core-beijing_core1-zhangjiako_man1-zhangjiako_edge1,"[qhd_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-zhangjiako_man1],[zhangjiako_man1-zhangjiako_edge1]",qhd_man1~zhangjiako_edge1
qhd_man1,9,zhangjiako_edge2,61,115.9,qhd_man1-tangshan_core-beijing_core1-zhangjiako_man2-zhangjiako_edge2,"[qhd_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-zhangjiako_man2],[zhangjiako_man2-zhangjiako_edge2]",qhd_man1~zhangjiako_edge2
qhd_man1,9,chengde_edge1,62,83.2,qhd_man1-tangshan_core-chengde_man1-chengde_edge1,"[qhd_man1-tangshan_core],[tangshan_core-chengde_man1],[chengde_man1-chengde_edge1]",qhd_man1~chengde_edge1
qhd_man1,9,chengde_edge2,63,87.1,qhd_man1-tangshan_core-chengde_man2-chengde_edge2,"[qhd_man1-tangshan_core],[tangshan_core-chengde_man2],[chengde_man2-chengde_edge2]",qhd_man1~chengde_edge2
qhd_man1,9,cangzhou_edge1,64,83.8,qhd_man1-tangshan_core-tianjin_core1-cangzhou_man1-cangzhou_edge1,"[qhd_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-cangzhou_man1],[cangzhou_man1-cangzhou_edge1]",qhd_man1~cangzhou_edge1
qhd_man1,9,cangzhou_edge2,65,83.8,qhd_man1-tangshan_core-tianjin_core1-cangzhou_man2-cangzhou_edge2,"[qhd_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-cangzhou_man2],[cangzhou_man2-cangzhou_edge2]",qhd_man1~cangzhou_edge2
qhd_man1,9,langfang_edge1,66,76.5,qhd_man1-tangshan_core-langfang_man1-langfang_edge1,"[qhd_man1-tangshan_core],[tangshan_core-langfang_man1],[langfang_man1-langfang_edge1]",qhd_man1~langfang_edge1
qhd_man1,9,langfang_edge2,67,68.1,qhd_man1-tangshan_core-langfang_man2-langfang_edge2,"[qhd_man1-tangshan_core],[tangshan_core-langfang_man2],[langfang_man2-langfang_edge2]",qhd_man1~langfang_edge2
